index;Heure;Jour;Mois;Année;Pression_au_niveau_mer;Variation_de_pression_en_3_heures;Type_de_tendance_barométrique;Direction_du_vent_moyen_10_mn;Vitesse_du vent_moyen_10_mn;Température;Point_de_rosée;Humidité;Visibilité_horizontale;Temps_présent;Pression_station;Rafales_sur_une_période;Periode_de_mesure_de_la_rafale;Précipitations_dans_la_dernière_heure;Précipitations_dans_les_3_dernières_heures;Température(°C);consommation;datehour;datemonth
9326;13;18;1;2013;100440.0;-250.0;8.0;30.0;2.6;276.55;265.15;43.0;16000.0;0.0;100340.0;6.2;-10.0;0.0;0.0;3.400000000000034;45892.0;13;1
4974;16;18;1;2013;100290.0;-150.0;7.0;170.0;1.0;276.85;265.75;44.0;15000.0;2.0;100190.0;2.1;-10.0;0.0;0.0;3.7000000000000455;43592.0;16;1
10593;19;18;1;2013;100210.0;-80.0;7.0;10.0;1.0;276.05;267.85;55.0;12000.0;2.0;100110.0;2.1;-10.0;0.0;0.0;2.900000000000034;43032.0;19;1
9341;22;18;1;2013;100010.0;-200.0;6.0;50.0;4.1;274.35;270.45;75.0;5000.0;61.0;99910.0;5.1;-10.0;0.0;0.0;1.2000000000000457;41917.0;22;1
10606;1;19;1;2013;99870.0;-140.0;8.0;10.0;5.1;273.75;272.55;92.0;2200.0;60.0;99770.0;8.2;-10.0;0.4;2.0;0.6000000000000227;40365.0;1;1
4998;4;19;1;2013;99600.0;-270.0;8.0;20.0;6.2;274.55;273.95;96.0;1400.0;60.0;99500.0;9.3;-10.0;0.2;0.6;1.400000000000034;35769.0;4;1
10615;7;19;1;2013;99320.0;-280.0;8.0;10.0;6.7;275.35;274.75;96.0;4000.0;10.0;99220.0;10.3;-10.0;0.0;0.2;2.200000000000045;33365.0;7;1
9357;10;19;1;2013;99120.0;-200.0;6.0;10.0;5.7;276.55;276.15;97.0;3500.0;10.0;99020.0;8.7;-10.0;0.2;0.6;3.400000000000034;37130.0;10;1
115153;13;19;1;2013;98840.0;-280.0;8.0;10.0;6.2;278.15;277.55;96.0;7000.0;21.0;98740.0;9.8;-10.0;0.4;0.8;5.0;40161.0;13;1
25699;16;19;1;2013;98550.0;-280.0;6.0;120.0;13.4;282.95;281.75;92.0;11000.0;3.0;98460.0;19.0;-10.0;0.0;0.2;9.800000000000011;38268.0;16;1
115163;19;19;1;2013;98470.0;-80.0;6.0;120.0;13.4;283.35;282.55;95.0;6000.0;61.0;98380.0;19.5;-10.0;0.2;0.6;10.200000000000044;37118.0;19;1
5031;22;19;1;2013;98370.0;-100.0;6.0;110.0;14.9;283.75;282.95;95.0;6000.0;61.0;98280.0;21.1;-10.0;0.2;2.0;10.600000000000025;36024.0;22;1
10634;1;20;1;2013;98440.0;70.0;1.0;160.0;8.2;285.25;282.25;82.0;10000.0;21.0;98350.0;11.8;-10.0;0.0;0.6;12.100000000000025;35453.0;1;1
25718;4;20;1;2013;98570.0;130.0;1.0;160.0;6.7;284.95;281.95;82.0;10000.0;3.0;98480.0;12.3;-10.0;0.0;0.0;11.800000000000011;31405.0;4;1
5046;7;20;1;2013;98860.0;280.0;1.0;220.0;6.2;280.65;278.25;85.0;30000.0;1.0;98760.0;8.7;-10.0;0.0;0.0;7.5;29915.0;7;1
10650;10;20;1;2013;99170.0;310.0;3.0;250.0;5.1;279.25;274.95;74.0;40000.0;2.0;99070.0;7.7;-10.0;0.0;0.2;6.100000000000023;32606.0;10;1
115198;13;20;1;2013;99370.0;200.0;1.0;280.0;11.3;280.05;270.85;52.0;40000.0;2.0;99270.0;17.0;-10.0;0.0;0.0;6.900000000000034;36280.0;13;1
10661;16;20;1;2013;99520.0;150.0;3.0;280.0;8.7;279.25;271.35;57.0;40000.0;2.0;99420.0;15.4;-10.0;0.0;0.0;6.100000000000023;34378.0;16;1
10666;19;20;1;2013;99750.0;230.0;2.0;270.0;7.7;276.85;270.45;63.0;30000.0;2.0;99650.0;11.3;-10.0;0.0;0.0;3.7000000000000455;35412.0;19;1
5077;22;20;1;2013;99900.0;150.0;1.0;190.0;1.5;275.35;270.25;69.0;25000.0;2.0;99800.0;6.7;-10.0;0.0;0.0;2.200000000000045;37935.0;22;1
114287;1;21;1;2013;99890.0;-10.0;8.0;300.0;3.6;274.85;269.75;69.0;16000.0;0.0;99790.0;7.2;-10.0;0.0;0.0;1.7000000000000457;37477.0;1;1
8550;4;21;1;2013;99980.0;90.0;3.0;30.0;1.5;274.05;270.95;80.0;20000.0;2.0;99880.0;1.5;-10.0;0.0;0.0;0.9000000000000341;34191.0;4;1
9885;7;21;1;2013;99950.0;-30.0;5.0;350.0;1.5;275.05;270.95;74.0;20000.0;2.0;99850.0;2.1;-10.0;0.0;0.0;1.900000000000034;34043.0;7;1
5099;10;21;1;2013;100090.0;140.0;1.0;270.0;1.5;277.15;271.35;66.0;20000.0;2.0;99990.0;2.1;-10.0;0.0;0.0;4.0;40041.0;10;1
70592;13;21;1;2013;100090.0;0.0;0.0;280.0;8.7;284.75;274.95;51.0;30000.0;2.0;99990.0;14.9;-10.0;0.0;0.0;11.600000000000025;39604.0;13;1
70597;16;21;1;2013;100220.0;130.0;3.0;290.0;12.3;283.15;272.65;48.0;50000.0;2.0;100120.0;20.6;-10.0;0.0;0.0;10.0;37557.0;16;1
114337;19;21;1;2013;100510.0;290.0;3.0;270.0;6.2;279.65;274.75;71.0;50000.0;2.0;100410.0;9.8;-10.0;0.0;0.0;6.5;39082.0;19;1
114343;22;21;1;2013;100690.0;180.0;1.0;270.0;6.7;278.45;273.65;71.0;50000.0;2.0;100590.0;9.3;-10.0;0.0;0.0;5.300000000000011;39613.0;22;1
114351;1;22;1;2013;100770.0;80.0;3.0;270.0;3.1;278.55;273.15;68.0;60000.0;0.0;100670.0;11.8;-10.0;0.0;0.0;5.400000000000034;37785.0;1;1
114359;4;22;1;2013;100770.0;0.0;5.0;260.0;4.6;276.75;272.55;74.0;40000.0;2.0;100670.0;5.7;-10.0;0.0;0.0;3.6000000000000227;34134.0;4;1
8595;7;22;1;2013;100700.0;-70.0;5.0;250.0;6.2;277.35;273.15;74.0;50000.0;2.0;100600.0;7.7;-10.0;0.0;0.0;4.2000000000000455;34896.0;7;1
70623;10;22;1;2013;100700.0;0.0;0.0;350.0;1.5;278.45;274.35;75.0;50000.0;2.0;100600.0;4.1;-10.0;0.0;0.0;5.300000000000011;41401.0;10;1
5138;13;22;1;2013;100520.0;-180.0;8.0;70.0;4.1;283.25;275.15;57.0;30000.0;2.0;100420.0;6.2;-10.0;0.0;0.0;10.100000000000025;39779.0;13;1
8618;16;22;1;2013;100280.0;-240.0;6.0;70.0;5.1;283.45;275.55;58.0;30000.0;2.0;100180.0;8.2;-10.0;0.0;0.0;10.300000000000011;37706.0;16;1
9942;19;22;1;2013;100110.0;-170.0;8.0;30.0;5.1;280.95;275.45;68.0;30000.0;2.0;100010.0;6.7;-10.0;0.0;0.0;7.800000000000011;38832.0;19;1
114397;22;22;1;2013;100100.0;-10.0;5.0;30.0;4.1;279.95;275.05;71.0;20000.0;2.0;100000.0;8.2;-10.0;0.0;0.0;6.800000000000011;38942.0;22;1
114404;1;23;1;2013;100000.0;-100.0;8.0;10.0;6.2;279.45;274.35;70.0;27000.0;0.0;99900.0;8.7;-10.0;0.0;0.0;6.300000000000011;37083.0;1;1
9961;4;23;1;2013;100000.0;0.0;0.0;360.0;7.7;279.35;275.25;75.0;30000.0;2.0;99900.0;11.3;-10.0;0.0;0.0;6.2000000000000455;33343.0;4;1
114423;7;23;1;2013;100120.0;120.0;2.0;350.0;8.7;277.15;275.35;88.0;7000.0;61.0;100020.0;12.9;-10.0;1.0;3.0;4.0;33632.0;7;1
5171;10;23;1;2013;100200.0;80.0;1.0;350.0;8.2;278.35;276.35;87.0;4000.0;61.0;100100.0;13.4;-10.0;3.0;7.0;5.2000000000000455;40139.0;10;1
8664;13;23;1;2013;100290.0;90.0;0.0;320.0;8.2;278.95;276.65;85.0;25000.0;21.0;100190.0;11.8;-10.0;0.2;6.0;5.800000000000011;41698.0;13;1
8668;16;23;1;2013;100410.0;120.0;3.0;290.0;5.7;280.05;275.95;75.0;40000.0;1.0;100310.0;7.7;-10.0;0.2;0.2;6.900000000000034;39953.0;16;1
70676;19;23;1;2013;100510.0;100.0;1.0;300.0;5.1;280.35;274.45;66.0;40000.0;1.0;100410.0;7.7;-10.0;0.0;0.0;7.2000000000000455;40019.0;19;1
114448;22;23;1;2013;100530.0;20.0;2.0;300.0;5.7;278.85;272.75;65.0;40000.0;2.0;100430.0;7.7;-10.0;0.0;0.0;5.7000000000000455;39565.0;22;1
70685;1;24;1;2013;100420.0;-110.0;8.0;270.0;3.1;277.45;272.25;69.0;50000.0;0.0;100320.0;7.7;-10.0;0.0;0.0;4.300000000000011;38095.0;1;1
8694;4;24;1;2013;100350.0;-70.0;6.0;290.0;2.6;275.45;271.85;77.0;40000.0;2.0;100250.0;3.6;-10.0;0.0;0.0;2.300000000000012;34968.0;4;1
70703;7;24;1;2013;100320.0;-30.0;7.0;20.0;3.1;272.95;271.05;85.0;40000.0;2.0;100220.0;3.1;-10.0;0.0;0.0;-0.1999999999999886;34882.0;7;1
8702;10;24;1;2013;100370.0;50.0;2.0;340.0;3.6;277.05;272.45;72.0;30000.0;2.0;100270.0;5.1;-10.0;0.0;0.0;3.900000000000034;39983.0;10;1
5206;13;24;1;2013;100370.0;0.0;0.0;340.0;4.6;282.45;271.65;47.0;50000.0;2.0;100270.0;8.7;-10.0;0.0;0.0;9.300000000000011;39550.0;13;1
114481;16;24;1;2013;100380.0;10.0;3.0;10.0;6.7;283.45;272.05;45.0;50000.0;2.0;100280.0;9.8;-10.0;0.0;0.0;10.300000000000011;37325.0;16;1
8720;19;24;1;2013;100650.0;270.0;2.0;10.0;5.1;279.55;271.35;56.0;50000.0;2.0;100550.0;8.2;-10.0;0.0;0.0;6.400000000000034;39026.0;19;1
8731;1;25;1;2013;100940.0;110.0;1.0;10.0;3.6;274.85;269.55;68.0;20000.0;0.0;100840.0;5.1;-10.0;0.0;0.0;1.7000000000000457;37979.0;1;1
5235;4;25;1;2013;101080.0;140.0;1.0;340.0;3.1;274.35;268.85;67.0;30000.0;2.0;100980.0;7.7;-10.0;0.0;0.0;1.2000000000000457;34995.0;4;1
8749;7;25;1;2013;101130.0;50.0;3.0;360.0;3.1;271.45;268.15;76.0;30000.0;2.0;101030.0;4.1;-10.0;0.0;0.0;-1.6999999999999886;35323.0;7;1
114513;10;25;1;2013;101240.0;110.0;1.0;10.0;3.1;276.45;268.75;57.0;40000.0;2.0;101140.0;4.6;-10.0;0.0;0.0;3.300000000000012;40509.0;10;1
70744;13;25;1;2013;101190.0;-50.0;8.0;10.0;3.6;281.35;269.15;42.0;40000.0;2.0;101090.0;5.7;-10.0;0.0;0.0;8.200000000000045;39373.0;13;1
70749;16;25;1;2013;101070.0;-120.0;5.0;30.0;3.6;284.25;268.95;34.0;50000.0;2.0;100970.0;6.2;-10.0;0.0;0.0;11.100000000000025;35750.0;16;1
70754;19;25;1;2013;101220.0;150.0;3.0;350.0;1.5;276.85;269.75;60.0;15000.0;2.0;101120.0;6.7;-10.0;0.0;0.0;3.7000000000000455;36524.0;19;1
10059;22;25;1;2013;101200.0;-20.0;5.0;320.0;3.6;274.85;268.15;61.0;10000.0;2.0;101100.0;6.2;-10.0;0.0;0.0;1.7000000000000457;38755.0;22;1
10064;1;26;1;2013;101040.0;-160.0;7.0;10.0;6.7;273.25;267.45;65.0;10000.0;2.0;100940.0;9.3;-10.0;0.0;0.0;0.1000000000000227;38424.0;1;1
5282;4;26;1;2013;100930.0;-110.0;6.0;310.0;2.1;271.85;266.55;64.0;9000.0;3.0;100830.0;4.1;-10.0;0.0;0.0;-1.2999999999999543;35475.0;4;1
114555;7;26;1;2013;100900.0;-30.0;6.0;340.0;1.5;273.05;267.65;64.0;10000.0;3.0;100800.0;3.1;-10.0;0.0;0.0;-0.0999999999999659;33771.0;7;1
114558;10;26;1;2013;101130.0;230.0;1.0;10.0;1.5;275.95;268.05;56.0;15000.0;2.0;101030.0;2.1;-10.0;0.0;0.0;2.800000000000012;36913.0;10;1
114565;13;26;1;2013;101240.0;110.0;2.0;90.0;2.6;282.45;268.85;38.0;20000.0;2.0;101140.0;3.1;-10.0;0.0;0.0;9.300000000000011;38827.0;13;1
5305;16;26;1;2013;101330.0;90.0;3.0;210.0;3.6;283.45;272.05;45.0;45000.0;0.0;101230.0;4.6;-10.0;0.0;0.0;10.300000000000011;36100.0;16;1
8811;19;26;1;2013;101510.0;180.0;3.0;310.0;4.6;281.55;274.45;61.0;30000.0;2.0;101410.0;7.2;-10.0;0.0;0.0;8.400000000000034;36073.0;19;1
70791;22;26;1;2013;101680.0;170.0;1.0;290.0;2.6;280.05;272.35;58.0;40000.0;2.0;101580.0;7.2;-10.0;0.0;0.0;6.900000000000034;36743.0;22;1
5315;1;27;1;2013;101720.0;40.0;1.0;280.0;4.1;278.25;271.55;62.0;60000.0;0.0;101620.0;5.1;-10.0;0.0;0.0;5.100000000000023;37034.0;1;1
5322;4;27;1;2013;101650.0;-70.0;6.0;360.0;2.6;274.85;270.75;74.0;30000.0;2.0;101550.0;4.1;-10.0;0.0;0.0;1.7000000000000457;33654.0;4;1
5326;7;27;1;2013;101550.0;-100.0;7.0;30.0;2.1;272.85;270.35;81.0;20000.0;2.0;101450.0;3.6;-10.0;0.0;0.0;-0.2999999999999545;31276.0;7;1
10116;10;27;1;2013;101620.0;70.0;2.0;350.0;2.6;277.65;273.25;73.0;35000.0;2.0;101520.0;4.1;-10.0;0.0;0.0;4.5;33206.0;10;1
5335;13;27;1;2013;101560.0;-60.0;8.0;80.0;1.5;280.45;273.65;62.0;35000.0;2.0;101460.0;2.1;-10.0;0.0;0.0;7.300000000000011;36517.0;13;1
5342;16;27;1;2013;101340.0;-220.0;6.0;80.0;1.5;280.55;275.25;69.0;25000.0;2.0;101240.0;2.6;-10.0;0.0;0.0;7.400000000000034;34297.0;16;1
5347;19;27;1;2013;101220.0;-120.0;6.0;290.0;0.5;279.85;276.45;79.0;10000.0;60.0;101120.0;1.0;-10.0;0.2;0.2;6.7000000000000455;34425.0;19;1
70837;22;27;1;2013;101120.0;-100.0;6.0;360.0;2.6;278.35;276.95;91.0;9000.0;61.0;101020.0;3.6;-10.0;0.2;1.0;5.2000000000000455;35854.0;22;1
70845;1;28;1;2013;101200.0;80.0;1.0;260.0;1.0;278.05;277.35;95.0;4400.0;61.0;101100.0;3.6;-10.0;2.0;3.0;4.900000000000034;35315.0;1;1
8857;4;28;1;2013;101330.0;130.0;3.0;340.0;1.5;277.95;277.25;95.0;6000.0;60.0;101230.0;3.6;-10.0;0.2;0.8;4.800000000000011;31858.0;4;1
70855;7;28;1;2013;101510.0;180.0;3.0;290.0;5.7;280.85;275.55;69.0;25000.0;1.0;101410.0;8.7;-10.0;0.0;0.0;7.700000000000045;31834.0;7;1
5359;10;28;1;2013;101740.0;230.0;1.0;30.0;2.1;283.45;273.75;51.0;40000.0;2.0;101640.0;4.1;-10.0;0.0;0.0;10.300000000000011;37663.0;10;1
114637;13;28;1;2013;101900.0;160.0;1.0;320.0;11.3;286.15;274.45;45.0;25000.0;2.0;101800.0;16.5;-10.0;0.0;0.0;13.0;36983.0;13;1
8885;16;28;1;2013;102060.0;160.0;2.0;320.0;10.3;286.65;271.45;35.0;20000.0;2.0;101960.0;15.4;-10.0;0.0;0.0;13.5;34873.0;16;1
114649;19;28;1;2013;102350.0;290.0;3.0;320.0;3.6;282.75;272.55;49.0;30000.0;2.0;102250.0;7.7;-10.0;0.0;0.0;9.600000000000025;35032.0;19;1
5383;22;28;1;2013;102520.0;170.0;2.0;310.0;2.1;277.95;272.75;69.0;30000.0;2.0;102420.0;3.1;-10.0;0.0;0.0;4.800000000000011;35927.0;22;1
10197;1;29;1;2013;102560.0;40.0;0.0;320.0;1.0;275.75;272.45;79.0;15000.0;2.0;102460.0;2.1;-10.0;0.0;0.0;2.6000000000000227;34913.0;1;1
8906;4;29;1;2013;102570.0;10.0;1.0;270.0;1.0;277.05;273.75;79.0;15000.0;2.0;102470.0;3.1;-10.0;0.0;0.0;3.900000000000034;31824.0;4;1
114670;7;29;1;2013;102560.0;-10.0;5.0;340.0;0.5;273.85;271.75;86.0;20000.0;2.0;102460.0;2.1;-10.0;0.0;0.0;0.7000000000000455;32212.0;7;1
8917;10;29;1;2013;102610.0;50.0;3.0;260.0;1.5;280.25;277.85;85.0;60000.0;2.0;102510.0;2.1;-10.0;0.0;0.0;7.100000000000023;38155.0;10;1
8923;13;29;1;2013;102600.0;10.0;0.0;200.0;3.6;286.45;279.05;61.0;26000.0;0.0;102500.0;4.6;-10.0;0.0;0.0;13.300000000000011;36293.0;13;1
114691;16;29;1;2013;102470.0;-130.0;6.0;200.0;3.1;286.75;280.25;65.0;50000.0;2.0;102370.0;4.6;-10.0;0.0;0.0;13.600000000000025;32681.0;16;1
8934;19;29;1;2013;102450.0;-20.0;6.0;220.0;2.1;283.05;279.25;77.0;50000.0;2.0;102350.0;5.7;-10.0;0.0;0.0;9.900000000000034;33362.0;19;1
70916;22;29;1;2013;102540.0;90.0;2.0;260.0;0.5;280.75;279.65;93.0;8000.0;2.0;102440.0;2.1;-10.0;0.0;0.0;7.600000000000023;34230.0;22;1
114706;1;30;1;2013;102530.0;-10.0;5.0;280.0;1.5;279.35;278.35;93.0;8000.0;0.0;102430.0;4.1;-10.0;0.0;0.0;6.2000000000000455;33287.0;1;1
5425;4;30;1;2013;102460.0;-70.0;7.0;320.0;1.5;278.55;277.35;92.0;15000.0;2.0;102360.0;2.1;-10.0;0.0;0.0;5.400000000000034;29576.0;4;1
8967;7;30;1;2013;102420.0;-40.0;6.0;290.0;2.1;278.55;277.65;94.0;20000.0;2.0;102320.0;3.1;-10.0;0.0;0.0;5.400000000000034;30194.0;7;1
114721;10;30;1;2013;102460.0;40.0;2.0;0.0;0.0;281.15;279.75;91.0;35000.0;2.0;102360.0;1.5;-10.0;0.0;0.0;8.0;35863.0;10;1
70934;13;30;1;2013;102370.0;-90.0;8.0;90.0;1.0;288.05;281.75;66.0;30000.0;2.0;102270.0;1.5;-10.0;0.0;0.0;14.900000000000034;34048.0;13;1
8980;16;30;1;2013;102200.0;-170.0;6.0;170.0;1.5;288.25;281.95;66.0;20000.0;2.0;102100.0;2.6;-10.0;0.0;0.0;15.100000000000025;29998.0;16;1
74093;19;30;1;2013;102300.0;100.0;3.0;230.0;2.1;284.65;283.05;90.0;20000.0;2.0;102200.0;2.6;-10.0;0.0;0.0;11.5;30255.0;19;1
115547;22;30;1;2013;102490.0;190.0;1.0;280.0;5.1;288.35;280.65;60.0;55000.0;0.0;102390.0;7.2;-10.0;0.0;0.0;15.200000000000044;31724.0;22;1
10019;1;31;1;2013;102610.0;120.0;1.0;260.0;4.6;286.05;280.95;71.0;45000.0;0.0;102510.0;8.7;-10.0;0.0;0.0;12.900000000000034;30072.0;1;1
74108;4;31;1;2013;102670.0;60.0;0.0;280.0;4.6;284.85;279.95;72.0;60000.0;0.0;102570.0;7.7;-10.0;0.0;0.0;11.700000000000044;26398.0;4;1
115561;7;31;1;2013;102790.0;120.0;1.0;350.0;2.1;282.65;278.25;74.0;60000.0;0.0;102690.0;5.1;-10.0;0.0;0.0;9.5;26674.0;7;1
115568;10;31;1;2013;102780.0;-10.0;6.0;0.0;0.0;285.85;280.05;68.0;30000.0;0.0;102680.0;1.5;-10.0;0.0;0.0;12.700000000000044;31986.0;10;1
74129;13;31;1;2013;102710.0;-70.0;8.0;150.0;1.5;291.45;280.85;50.0;45000.0;0.0;102610.0;6.2;-10.0;0.0;0.0;18.30000000000001;30259.0;13;1
115579;16;31;1;2013;102540.0;-170.0;6.0;270.0;6.7;291.65;281.85;53.0;55000.0;0.0;102440.0;12.3;-10.0;0.0;0.0;18.5;28301.0;16;1
74137;19;31;1;2013;102580.0;40.0;3.0;260.0;4.1;288.75;281.25;61.0;55000.0;0.0;102480.0;7.2;-10.0;0.0;0.0;15.600000000000025;29155.0;19;1
5887;22;31;1;2013;102550.0;-30.0;7.0;270.0;5.1;286.75;278.85;59.0;60000.0;0.0;102450.0;7.2;-10.0;0.0;0.0;13.600000000000025;30518.0;22;1
9771;1;1;2;2013;101840.0;150.0;3.0;340.0;3.1;282.55;276.95;68.0;20000.0;2.0;101740.0;8.2;-10.0;0.0;0.0;9.400000000000034;29712.0;1;2
7595;4;1;2;2013;102000.0;160.0;3.0;340.0;3.1;278.25;275.45;82.0;30000.0;1.0;101900.0;7.2;-10.0;0.0;0.0;5.100000000000023;26311.0;4;2
9781;7;1;2;2013;102070.0;70.0;3.0;280.0;3.1;278.85;273.65;69.0;60000.0;2.0;101970.0;4.6;-10.0;0.0;0.0;5.7000000000000455;26445.0;7;2
7604;10;1;2;2013;102240.0;170.0;1.0;310.0;5.1;282.15;272.85;52.0;60000.0;2.0;102140.0;7.7;-10.0;0.0;0.0;9.0;31770.0;10;2
30582;13;1;2;2013;102210.0;-30.0;8.0;360.0;10.8;284.85;270.65;37.0;60000.0;2.0;102110.0;14.4;-10.0;0.0;0.0;11.700000000000044;33386.0;13;2
114177;16;1;2;2013;102320.0;110.0;3.0;360.0;9.3;284.75;268.95;33.0;60000.0;2.0;102220.0;14.9;-10.0;0.0;0.0;11.600000000000025;31808.0;16;2
25281;19;1;2;2013;102580.0;260.0;3.0;320.0;3.6;281.25;269.75;44.0;60000.0;2.0;102480.0;6.2;-10.0;0.0;0.0;8.100000000000023;33809.0;19;2
7628;22;1;2;2013;102880.0;300.0;1.0;340.0;4.1;278.05;269.95;56.0;60000.0;2.0;102780.0;5.1;-10.0;0.0;0.0;4.900000000000034;34838.0;22;2
7470;1;2;2;2013;100190.0;-270.0;7.0;260.0;5.7;285.95;281.85;76.0;40000.0;0.0;100090.0;7.7;-10.0;0.0;0.0;12.800000000000011;28565.0;1;2
70299;4;2;2;2013;99860.0;-330.0;6.0;250.0;4.6;284.65;280.55;76.0;20000.0;2.0;99760.0;6.7;-10.0;0.0;0.0;11.5;24799.0;4;2
8489;7;2;2;2013;100020.0;160.0;3.0;300.0;9.3;283.45;275.55;58.0;30000.0;2.0;99920.0;17.5;-10.0;0.0;0.0;10.300000000000011;24031.0;7;2
8495;10;2;2;2013;100200.0;180.0;1.0;300.0;10.8;282.15;271.75;48.0;50000.0;2.0;100100.0;15.4;-10.0;0.0;0.0;9.0;27950.0;10;2
73446;13;2;2;2013;100150.0;-50.0;8.0;320.0;12.9;285.25;269.85;34.0;50000.0;2.0;100050.0;19.0;-10.0;0.0;0.0;12.100000000000025;31042.0;13;2
73451;16;2;2;2013;100160.0;10.0;3.0;340.0;9.8;285.55;270.45;35.0;50000.0;2.0;100060.0;17.5;-10.0;0.0;0.0;12.400000000000034;29994.0;16;2
8515;19;2;2;2013;100490.0;330.0;2.0;330.0;10.3;282.75;268.75;37.0;50000.0;2.0;100390.0;15.9;-10.0;0.0;;9.600000000000025;30982.0;19;2
7516;22;2;2;2013;100740.0;250.0;1.0;340.0;10.8;281.25;267.75;38.0;50000.0;2.0;100640.0;17.0;-10.0;0.0;0.0;8.100000000000023;32672.0;22;2
54621;1;3;2;2013;101700.0;60.0;1.0;10.0;6.2;279.55;271.15;55.0;9000.0;0.0;101600.0;9.8;-10.0;0.0;0.0;6.400000000000034;35614.0;1;2
7336;4;3;2;2013;101700.0;0.0;0.0;360.0;4.1;278.95;271.35;58.0;10000.0;2.0;101600.0;7.7;-10.0;0.0;0.0;5.800000000000011;32205.0;4;2
7342;7;3;2;2013;101770.0;70.0;3.0;10.0;5.1;277.05;271.25;66.0;8000.0;2.0;101670.0;7.2;-10.0;0.0;0.0;3.900000000000034;31146.0;7;2
11571;10;3;2;2013;101820.0;50.0;1.0;10.0;6.2;280.45;271.95;55.0;9000.0;2.0;101720.0;9.3;-10.0;0.0;0.0;7.300000000000011;33519.0;10;2
81612;13;3;2;2013;101750.0;-70.0;7.0;340.0;4.1;284.85;271.35;39.0;12000.0;2.0;101650.0;7.2;-10.0;0.0;0.0;11.700000000000044;32984.0;13;2
24461;16;3;2;2013;101690.0;-60.0;5.0;200.0;3.1;285.85;273.55;43.0;20000.0;2.0;101590.0;6.2;-10.0;0.0;0.0;12.700000000000044;29584.0;16;2
54653;19;3;2;2013;101790.0;100.0;3.0;60.0;4.1;281.55;275.55;66.0;12000.0;2.0;101690.0;5.7;-10.0;0.0;0.0;8.400000000000034;29104.0;19;2
7371;22;3;2;2013;101980.0;190.0;1.0;20.0;2.1;277.85;271.65;64.0;7000.0;2.0;101880.0;4.6;-10.0;0.0;0.0;4.7000000000000455;33949.0;22;2
23557;2;4;2;2013;100150.0;-90.0;6.0;270.0;2.6;281.25;280.35;94.0;14000.0;0.0;100050.0;3.6;-10.0;0.0;0.2;8.100000000000023;26070.0;2;2
23563;5;4;2;2013;100030.0;-120.0;8.0;260.0;3.6;281.15;280.35;95.0;12000.0;2.0;99930.0;4.6;-10.0;0.0;0.0;8.0;26298.0;5;2
23568;8;4;2;2013;100140.0;110.0;3.0;350.0;2.1;280.85;280.05;95.0;15000.0;60.0;100040.0;3.6;-10.0;0.4;0.4;7.700000000000045;32251.0;8;2
2261;11;4;2;2013;100220.0;80.0;1.0;150.0;1.0;282.95;281.05;88.0;18000.0;2.0;100120.0;2.1;-10.0;0.0;0.2;9.800000000000011;32556.0;11;2
23590;14;4;2;2013;100190.0;-20.0;7.0;290.0;8.2;289.45;279.25;51.0;18000.0;3.0;100100.0;13.4;-10.0;0.0;0.0;16.30000000000001;30390.0;14;2
61245;17;4;2;2013;100230.0;40.0;1.0;290.0;8.7;288.85;277.85;48.0;50000.0;2.0;100140.0;15.9;-10.0;0.0;0.0;15.700000000000044;28578.0;17;2
23604;20;4;2;2013;100400.0;160.0;3.0;280.0;8.2;285.85;277.75;58.0;50000.0;2.0;100300.0;14.9;-10.0;0.0;0.0;12.700000000000044;30350.0;20;2
61255;23;4;2;2013;100630.0;230.0;1.0;280.0;7.2;284.65;277.65;62.0;50000.0;2.0;100530.0;9.8;-10.0;0.0;0.0;11.5;30376.0;23;2
3477;2;5;2;2013;101710.0;-40.0;8.0;260.0;0.5;282.55;278.95;78.0;55000.0;0.0;101610.0;2.6;-10.0;0.0;0.0;9.400000000000034;21073.0;2;2
2041;5;5;2;2013;101600.0;-110.0;7.0;30.0;1.5;280.95;278.75;86.0;50000.0;2.0;101500.0;2.1;-10.0;0.0;0.0;7.800000000000011;20726.0;5;2
1485;8;5;2;2013;101640.0;40.0;3.0;290.0;1.5;283.35;280.05;80.0;50000.0;2.0;101540.0;2.6;-10.0;0.0;0.0;10.200000000000044;25591.0;8;2
29808;11;5;2;2013;101650.0;10.0;0.0;10.0;2.1;290.05;281.75;58.0;50000.0;2.0;101550.0;3.6;-10.0;0.0;0.0;16.900000000000034;26840.0;11;2
1496;14;5;2;2013;101560.0;-80.0;8.0;180.0;2.6;292.55;284.05;58.0;30000.0;2.0;101470.0;4.1;-10.0;0.0;0.0;19.40000000000004;25585.0;14;2
1503;17;5;2;2013;101470.0;-90.0;8.0;210.0;3.6;291.35;280.45;49.0;30000.0;2.0;101380.0;5.7;-10.0;0.0;0.0;18.200000000000045;23649.0;17;2
3493;20;5;2;2013;101340.0;-130.0;6.0;220.0;4.1;290.55;285.05;70.0;40000.0;2.0;101250.0;6.2;-10.0;0.0;0.0;17.400000000000034;24772.0;20;2
59782;23;5;2;2013;101410.0;60.0;3.0;270.0;5.7;289.05;281.25;60.0;40000.0;2.0;101310.0;8.2;-10.0;0.0;0.0;15.900000000000034;25544.0;23;2
